EPSG:2262;EPSG;2262;Projected Coordinate Reference System;NAD83 / New York West (ftUS);Transverse Mercator;United States (USA) - New York - counties of Allegany; Cattaraugus; Chautauqua; Erie; Genesee; Livingston; Monroe; Niagara; Orleans; Wyoming.;
EPSG:22620;EPSG;22620;Projected Coordinate Reference System;NAD83(CSRS)v6 / UTM zone 20N;Transverse Mercator;Canada between 66°W and 60°W onshore and offshore - New Brunswick, Labrador, Nova Scotia, Nunavut, Prince Edward Island, Quebec.;
EPSG:22621;EPSG;22621;Projected Coordinate Reference System;NAD83(CSRS)v6 / UTM zone 21N;Transverse Mercator;Canada between 60°W and 54°W - Newfoundland and Labrador; Nunavut; Quebec.;
EPSG:22622;EPSG;22622;Projected Coordinate Reference System;NAD83(CSRS)v6 / UTM zone 22N;Transverse Mercator;Canada between 54°W and 48°W onshore and offshore - Newfoundland and Labrador.;
EPSG:2263;EPSG;2263;Projected Coordinate Reference System;NAD83 / New York Long Island (ftUS);Lambert Conic Conformal (2SP);United States (USA) - New York - counties of Bronx; Kings; Nassau; New York; Queens; Richmond; Suffolk.;
EPSG:22639;EPSG;22639;Projected Coordinate Reference System;NAD83(CSRS)v6 / PEI Stereographic;Oblique Stereographic;Canada - Prince Edward Island.;
EPSG:2264;EPSG;2264;Projected Coordinate Reference System;NAD83 / North Carolina (ftUS);Lambert Conic Conformal (2SP);United States (USA) - North Carolina - counties of Alamance; Alexander; Alleghany; Anson; Ashe; Avery; Beaufort; Bertie; Bladen; Brunswick; Buncombe; Burke; Cabarrus; Caldwell; Camden; Carteret; Caswell; Catawba; Chatham; Cherokee; Chowan; Clay; Cleveland; Columbus; Craven; Cumberland; Currituck; Dare; Davidson; Davie; Duplin; Durham; Edgecombe; Forsyth; Franklin; Gaston; Gates; Graham; Granville; Greene; Guilford; Halifax; Harnett; Haywood; Henderson; Hertford; Hoke; Hyde; Iredell; Jackson; Johnston; Jones; Lee; Lenoir; Lincoln; Macon; Madison; Martin; McDowell; Mecklenburg; Mitchell; Montgomery; Moore; Nash; New Hanover; Northampton; Onslow; Orange; Pamlico; Pasquotank; Pender; Perquimans; Person; Pitt; Polk; Randolph; Richmond; Robeson; Rockingham; Rowan; Rutherford; Sampson; Scotland; Stanly; Stokes; Surry; Swain; Transylvania; Tyrrell; Union; Vance; Wake; Warren; Washington; Watauga; Wayne; Wilkes; Wilson; Yadkin; Yancey.;
EPSG:22641;EPSG;22641;Projected Coordinate Reference System;NAD83(CSRS)v6 / MTM zone 1;Transverse Mercator;Canada - Newfoundland - onshore east of 54°30'W.;
EPSG:22642;EPSG;22642;Projected Coordinate Reference System;NAD83(CSRS)v6 / MTM zone 2;Transverse Mercator;Canada - Newfoundland and Labrador between 57°30'W and 54°30'W.;
EPSG:22643;EPSG;22643;Projected Coordinate Reference System;NAD83(CSRS)v6 / MTM zone 3;Transverse Mercator;Canada - Newfoundland west of 57°30'W.;
EPSG:22644;EPSG;22644;Projected Coordinate Reference System;NAD83(CSRS)v6 / MTM zone 4;Transverse Mercator;Canada - Labrador between 63°W and 60°W.;
EPSG:22645;EPSG;22645;Projected Coordinate Reference System;NAD83(CSRS)v6 / MTM zone 5;Transverse Mercator;Canada - Labrador - 66°W to 63°W.;
EPSG:22646;EPSG;22646;Projected Coordinate Reference System;NAD83(CSRS)v6 / MTM zone 6;Transverse Mercator;Canada - Labrador - west of 66°W.;
EPSG:22648;EPSG;22648;Projected Coordinate Reference System;NAD83(CSRS)v6 / MTM zone 8;Transverse Mercator;Canada - Ontario - east of 75°W.;
EPSG:22649;EPSG;22649;Projected Coordinate Reference System;NAD83(CSRS)v6 / MTM zone 9;Transverse Mercator;Canada - Ontario - between 78°W and 75°W.;
EPSG:2265;EPSG;2265;Projected Coordinate Reference System;NAD83 / North Dakota North (ft);Lambert Conic Conformal (2SP);United States (USA) - North Dakota - counties of Benson; Bottineau; Burke; Cavalier; Divide; Eddy; Foster; Grand Forks; Griggs; McHenry; McKenzie; McLean; Mountrial; Nelson; Pembina; Pierce; Ramsey; Renville; Rolette; Sheridan; Steele; Towner; Traill; Walsh; Ward; Wells; Williams.;
EPSG:22650;EPSG;22650;Projected Coordinate Reference System;NAD83(CSRS)v6 / MTM zone 10;Transverse Mercator;Canada - Ontario - between 81°W and 78°W: south of 46°N in area to west of 80°15'W, south of 47°N in area between 80°15'W and 79°30'W, entire province between 79°30'W and 78°W.;
EPSG:22651;EPSG;22651;Projected Coordinate Reference System;NAD83(CSRS)v6 / MTM zone 11;Transverse Mercator;Canada - Ontario - south of 46°N and west of 81°W.;
EPSG:22652;EPSG;22652;Projected Coordinate Reference System;NAD83(CSRS)v6 / MTM zone 12;Transverse Mercator;Canada - Ontario - between 82°30'W and 79°30'W: north of 46°N in area between 82°30'W and 80°15'W, north of 47°N in area between 80°15'W and 79°30'W.;
EPSG:22653;EPSG;22653;Projected Coordinate Reference System;NAD83(CSRS)v6 / MTM zone 13;Transverse Mercator;Canada - Ontario - between 85°30'W and 82°30'W and north of 46°N.;
EPSG:22654;EPSG;22654;Projected Coordinate Reference System;NAD83(CSRS)v6 / MTM zone 14;Transverse Mercator;Canada - Ontario - between 88°30'W and 85°30'W.;
EPSG:22655;EPSG;22655;Projected Coordinate Reference System;NAD83(CSRS)v6 / MTM zone 15;Transverse Mercator;Canada - Ontario - between 91°30'W and 88°30'W.;
EPSG:22656;EPSG;22656;Projected Coordinate Reference System;NAD83(CSRS)v6 / MTM zone 16;Transverse Mercator;Canada - Ontario - between 94°30'W and 91°30'W.;
EPSG:22657;EPSG;22657;Projected Coordinate Reference System;NAD83(CSRS)v6 / MTM zone 17;Transverse Mercator;Canada - Ontario - west of 94°30'W.;
EPSG:2266;EPSG;2266;Projected Coordinate Reference System;NAD83 / North Dakota South (ft);Lambert Conic Conformal (2SP);United States (USA) - North Dakota - counties of Adams; Barnes; Billings; Bowman; Burleigh; Cass; Dickey; Dunn; Emmons; Golden Valley; Grant; Hettinger; Kidder; La Moure; Logan; McIntosh; Mercer; Morton; Oliver; Ransom; Richland; Sargent; Sioux; Slope; Stark; Stutsman.;
EPSG:2267;EPSG;2267;Projected Coordinate Reference System;NAD83 / Oklahoma North (ftUS);Lambert Conic Conformal (2SP);United States (USA) - Oklahoma - counties of Adair; Alfalfa; Beaver; Blaine; Canadian; Cherokee; Cimarron; Craig; Creek; Custer; Delaware; Dewey; Ellis; Garfield; Grant; Harper; Kay; Kingfisher; Lincoln; Logan; Major; Mayes; Muskogee; Noble; Nowata; Okfuskee; Oklahoma; Okmulgee; Osage; Ottawa; Pawnee; Payne; Roger Mills; Rogers; Sequoyah; Texas; Tulsa; Wagoner; Washington; Woods; Woodward.;
EPSG:2268;EPSG;2268;Projected Coordinate Reference System;NAD83 / Oklahoma South (ftUS);Lambert Conic Conformal (2SP);United States (USA) - Oklahoma - counties of Atoka; Beckham; Bryan; Caddo; Carter; Choctaw; Cleveland; Coal; Comanche; Cotton; Garvin; Grady; Greer; Harmon; Haskell; Hughes; Jackson; Jefferson; Johnston; Kiowa; Latimer; Le Flore; Love; Marshall; McClain; McCurtain; McIntosh; Murray; Pittsburg; Pontotoc; Pottawatomie; Pushmataha; Seminole; Stephens; Tillman; Washita.;
EPSG:2269;EPSG;2269;Projected Coordinate Reference System;NAD83 / Oregon North (ft);Lambert Conic Conformal (2SP);United States (USA) - Oregon - counties of Baker; Benton; Clackamas; Clatsop; Columbia; Gilliam; Grant; Hood River; Jefferson; Lincoln; Linn; Marion; Morrow; Multnomah; Polk; Sherman; Tillamook; Umatilla; Union; Wallowa; Wasco; Washington; Wheeler; Yamhill.;
EPSG:2270;EPSG;2270;Projected Coordinate Reference System;NAD83 / Oregon South (ft);Lambert Conic Conformal (2SP);United States (USA) - Oregon - counties of Coos; Crook; Curry; Deschutes; Douglas; Harney; Jackson; Josephine; Klamath; Lake; Lane; Malheur.;
EPSG:22700;EPSG;22700;Projected Coordinate Reference System;Deir ez Zor / Levant Zone;Lambert Conic Near-Conformal;Lebanon - onshore. Syrian Arab Republic - onshore.;
EPSG:22707;EPSG;22707;Projected Coordinate Reference System;NAD83(CSRS)v7 / UTM zone 7N;Transverse Mercator;Canada west of 138°W, onshore and offshore south of 84°N - British Columbia, Yukon.;
EPSG:22708;EPSG;22708;Projected Coordinate Reference System;NAD83(CSRS)v7 / UTM zone 8N;Transverse Mercator;Canada between 138°W and 132°W, onshore and offshore south of 84°N - British Columbia, Northwest Territories, Yukon.;
EPSG:22709;EPSG;22709;Projected Coordinate Reference System;NAD83(CSRS)v7 / UTM zone 9N;Transverse Mercator;Canada - between 132°W and 126°W, onshore and offshore south of 84°N - British Columbia, Northwest Territories, Yukon.;
EPSG:2271;EPSG;2271;Projected Coordinate Reference System;NAD83 / Pennsylvania North (ftUS);Lambert Conic Conformal (2SP);United States (USA) - Pennsylvania - counties of Bradford; Cameron; Carbon; Centre; Clarion; Clearfield; Clinton; Columbia; Crawford; Elk; Erie; Forest; Jefferson; Lackawanna; Luzerne; Lycoming; McKean; Mercer; Monroe; Montour; Northumberland; Pike; Potter; Sullivan; Susquehanna; Tioga; Union; Venango; Warren; Wayne; Wyoming.;
EPSG:22710;EPSG;22710;Projected Coordinate Reference System;NAD83(CSRS)v7 / UTM zone 10N;Transverse Mercator;Canada between 126°W and 120°W, onshore and offshore south of 84°N - British Columbia, Northwest Territories, Yukon.;
EPSG:22711;EPSG;22711;Projected Coordinate Reference System;NAD83(CSRS)v7 / UTM zone 11N;Transverse Mercator;Canada between 120°W and 114°W onshore and offshore - Alberta, British Columbia, Northwest Territories, Nunavut.;
EPSG:22712;EPSG;22712;Projected Coordinate Reference System;NAD83(CSRS)v7 / UTM zone 12N;Transverse Mercator;Canada between 114°W and 108°W onshore and offshore - Alberta, Northwest Territories, Nunavut, Saskatchewan.;
EPSG:22713;EPSG;22713;Projected Coordinate Reference System;NAD83(CSRS)v7 / UTM zone 13N;Transverse Mercator;Canada between 108°W and 102°W onshore and offshore - Northwest Territories, Nunavut, Saskatchewan.;
EPSG:22714;EPSG;22714;Projected Coordinate Reference System;NAD83(CSRS)v7 / UTM zone 14N;Transverse Mercator;Canada between 102°W and 96°W, onshore and offshore south of 84°N - Manitoba, Nunavut, Saskatchewan.;
EPSG:22715;EPSG;22715;Projected Coordinate Reference System;NAD83(CSRS)v7 / UTM zone 15N;Transverse Mercator;Canada between 96°W and 90°W, onshore and offshore south of 84°N - Manitoba, Nunavut, Ontario.;
EPSG:22716;EPSG;22716;Projected Coordinate Reference System;NAD83(CSRS)v7 / UTM zone 16N;Transverse Mercator;Canada between 90°W and 84°W, onshore and offshore south of 84°N - Manitoba, Nunavut, Ontario.;
EPSG:22717;EPSG;22717;Projected Coordinate Reference System;NAD83(CSRS)v7 / UTM zone 17N;Transverse Mercator;Canada between 84°W and 78°W, onshore and offshore south of 84°N - Nunavut, Ontario and Quebec.;
EPSG:22718;EPSG;22718;Projected Coordinate Reference System;NAD83(CSRS)v7 / UTM zone 18N;Transverse Mercator;Canada between 78°W and 72°W, onshore and offshore south of 84°N - Nunavut, Ontario and Quebec.;
EPSG:22719;EPSG;22719;Projected Coordinate Reference System;NAD83(CSRS)v7 / UTM zone 19N;Transverse Mercator;Canada between 72°W and 66°W onshore and offshore - New Brunswick, Labrador, Nova Scotia, Nunavut, Quebec.;
EPSG:2272;EPSG;2272;Projected Coordinate Reference System;NAD83 / Pennsylvania South (ftUS);Lambert Conic Conformal (2SP);United States (USA) - Pennsylvania - counties of Adams; Allegheny; Armstrong; Beaver; Bedford; Berks; Blair; Bucks; Butler; Cambria; Chester; Cumberland; Dauphin; Delaware; Fayette; Franklin; Fulton; Greene; Huntingdon; Indiana; Juniata; Lancaster; Lawrence; Lebanon; Lehigh; Mifflin; Montgomery; Northampton; Perry; Philadelphia; Schuylkill; Snyder; Somerset; Washington; Westmoreland; York.;
EPSG:22720;EPSG;22720;Projected Coordinate Reference System;NAD83(CSRS)v7 / UTM zone 20N;Transverse Mercator;Canada between 66°W and 60°W onshore and offshore - New Brunswick, Labrador, Nova Scotia, Nunavut, Prince Edward Island, Quebec.;
EPSG:22721;EPSG;22721;Projected Coordinate Reference System;NAD83(CSRS)v7 / UTM zone 21N;Transverse Mercator;Canada between 60°W and 54°W - Newfoundland and Labrador; Nunavut; Quebec.;
EPSG:22722;EPSG;22722;Projected Coordinate Reference System;NAD83(CSRS)v7 / UTM zone 22N;Transverse Mercator;Canada between 54°W and 48°W onshore and offshore - Newfoundland and Labrador.;
EPSG:2273;EPSG;2273;Projected Coordinate Reference System;NAD83 / South Carolina (ft);Lambert Conic Conformal (2SP);United States (USA) - South Carolina - counties of Abbeville; Aiken; Allendale; Anderson; Bamberg; Barnwell; Beaufort; Berkeley; Calhoun; Charleston; Cherokee; Chester; Chesterfield; Clarendon; Colleton; Darlington; Dillon; Dorchester; Edgefield; Fairfield; Florence; Georgetown; Greenville; Greenwood; Hampton; Horry; Jasper; Kershaw; Lancaster; Laurens; Lee; Lexington; Marion; Marlboro; McCormick; Newberry; Oconee; Orangeburg; Pickens; Richland; Saluda; Spartanburg; Sumter; Union; Williamsburg; York.;
EPSG:22739;EPSG;22739;Projected Coordinate Reference System;NAD83(CSRS)v7 / PEI Stereographic;Oblique Stereographic;Canada - Prince Edward Island.;
EPSG:2274;EPSG;2274;Projected Coordinate Reference System;NAD83 / Tennessee (ftUS);Lambert Conic Conformal (2SP);United States (USA) - Tennessee - counties of Anderson; Bedford; Benton; Bledsoe; Blount; Bradley; Campbell; Cannon; Carroll; Carter; Cheatham; Chester; Claiborne; Clay; Cocke; Coffee; Crockett; Cumberland; Davidson; De Kalb; Decatur; Dickson; Dyer; Fayette; Fentress; Franklin; Gibson; Giles; Grainger; Greene; Grundy; Hamblen; Hamilton; Hancock; Hardeman; Hardin; Hawkins; Haywood; Henderson; Henry; Hickman; Houston; Humphreys; Jackson; Jefferson; Johnson; Knox; Lake; Lauderdale; Lawrence; Lewis; Lincoln; Loudon; Macon; Madison; Marion; Marshall; Maury; McMinn; McNairy; Meigs; Monroe; Montgomery; Moore; Morgan; Obion; Overton; Perry; Pickett; Polk; Putnam; Rhea; Roane; Robertson; Rutherford; Scott; Sequatchie; Sevier; Shelby; Smith; Stewart; Sullivan; Sumner; Tipton; Trousdale; Unicoi; Union; Van Buren; Warren; Washington; Wayne; Weakley; White; Williamson; Wilson.;
EPSG:2275;EPSG;2275;Projected Coordinate Reference System;NAD83 / Texas North (ftUS);Lambert Conic Conformal (2SP);United States (USA) - Texas - counties of: Armstrong; Briscoe; Carson; Castro; Childress; Collingsworth; Dallam; Deaf Smith; Donley; Gray; Hall; Hansford; Hartley; Hemphill; Hutchinson; Lipscomb; Moore; Ochiltree; Oldham; Parmer; Potter; Randall; Roberts; Sherman; Swisher; Wheeler.;
EPSG:2276;EPSG;2276;Projected Coordinate Reference System;NAD83 / Texas North Central (ftUS);Lambert Conic Conformal (2SP);United States (USA) - Texas - counties of: Andrews; Archer; Bailey; Baylor; Borden; Bowie; Callahan; Camp; Cass; Clay; Cochran; Collin; Cooke; Cottle; Crosby; Dallas; Dawson; Delta; Denton; Dickens; Eastland; Ellis; Erath; Fannin; Fisher; Floyd; Foard; Franklin; Gaines; Garza; Grayson; Gregg; Hale; Hardeman; Harrison; Haskell; Henderson; Hill; Hockley; Hood; Hopkins; Howard; Hunt; Jack; Johnson; Jones; Kaufman; Kent; King; Knox; Lamar; Lamb; Lubbock; Lynn; Marion; Martin; Mitchell; Montague; Morris; Motley; Navarro; Nolan; Palo Pinto; Panola; Parker; Rains; Red River; Rockwall; Rusk; Scurry; Shackelford; Smith; Somervell; Stephens; Stonewall; Tarrant; Taylor; Terry; Throckmorton; Titus; Upshur; Van Zandt; Wichita; Wilbarger; Wise; Wood; Yoakum; Young.;
EPSG:22762;EPSG;22762;Projected Coordinate Reference System;NAD83(CSRS)v7 / Alberta 3TM ref merid 111 W;Transverse Mercator;Canada - Alberta - east of 112°30'W.;
EPSG:22763;EPSG;22763;Projected Coordinate Reference System;NAD83(CSRS)v7 / Alberta 3TM ref merid 114 W;Transverse Mercator;Canada - Alberta - between 115°30'W and 112°30'W.;
EPSG:22764;EPSG;22764;Projected Coordinate Reference System;NAD83(CSRS)v7 / Alberta 3TM ref merid 117 W;Transverse Mercator;Canada - Alberta - between 118°30'W and 115°30' W.;
EPSG:22765;EPSG;22765;Projected Coordinate Reference System;NAD83(CSRS)v7 / Alberta 3TM ref merid 120 W;Transverse Mercator;Canada - Alberta - west of 118°30' W.;
EPSG:2277;EPSG;2277;Projected Coordinate Reference System;NAD83 / Texas Central (ftUS);Lambert Conic Conformal (2SP);United States (USA) - Texas - counties of Anderson; Angelina; Bastrop; Bell; Blanco; Bosque; Brazos; Brown; Burleson; Burnet; Cherokee; Coke; Coleman; Comanche; Concho; Coryell; Crane; Crockett; Culberson; Ector; El Paso; Falls; Freestone; Gillespie; Glasscock; Grimes; Hamilton; Hardin; Houston; Hudspeth; Irion; Jasper; Jeff Davis; Kimble; Lampasas; Lee; Leon; Liberty; Limestone; Llano; Loving; Madison; Mason; McCulloch; McLennan; Menard; Midland; Milam; Mills; Montgomery; Nacogdoches; Newton; Orange; Pecos; Polk; Reagan; Reeves; Robertson; Runnels; Sabine; San Augustine; San Jacinto; San Saba; Schleicher; Shelby; Sterling; Sutton; Tom Green; Travis; Trinity; Tyler; Upton; Walker; Ward; Washington; Williamson; Winkler.;
EPSG:22770;EPSG;22770;Projected Coordinate Reference System;Deir ez Zor / Syria Lambert;Lambert Conic Conformal (1SP);Lebanon - onshore. Syrian Arab Republic - onshore.;
EPSG:2278;EPSG;2278;Projected Coordinate Reference System;NAD83 / Texas South Central (ftUS);Lambert Conic Conformal (2SP);United States (USA) - Texas - counties of Aransas; Atascosa; Austin; Bandera; Bee; Bexar; Brazoria; Brewster; Caldwell; Calhoun; Chambers; Colorado; Comal; De Witt; Dimmit; Edwards; Fayette; Fort Bend; Frio; Galveston; Goliad; Gonzales; Guadalupe; Harris; Hays; Jackson; Jefferson; Karnes; Kendall; Kerr; Kinney; La Salle; Lavaca; Live Oak; Matagorda; Maverick; McMullen; Medina; Presidio; Real; Refugio; Terrell; Uvalde; Val Verde; Victoria; Waller; Wharton; Wilson; Zavala.;
EPSG:22780;EPSG;22780;Projected Coordinate Reference System;Deir ez Zor / Levant Stereographic;Oblique Stereographic;Lebanon - onshore. Syrian Arab Republic - onshore.;
EPSG:2279;EPSG;2279;Projected Coordinate Reference System;NAD83 / Texas South (ftUS);Lambert Conic Conformal (2SP);United States (USA) - Texas - counties of Brooks; Cameron; Duval; Hidalgo; Jim Hogg; Jim Wells; Kenedy; Kleberg; Nueces; San Patricio; Starr; Webb; Willacy; Zapata.;
EPSG:2280;EPSG;2280;Projected Coordinate Reference System;NAD83 / Utah North (ft);Lambert Conic Conformal (2SP);United States (USA) - Utah - counties of Box Elder; Cache; Daggett; Davis; Morgan; Rich; Summit; Weber.;
EPSG:2281;EPSG;2281;Projected Coordinate Reference System;NAD83 / Utah Central (ft);Lambert Conic Conformal (2SP);United States (USA) - Utah - counties of Carbon; Duchesne; Emery; Grand; Juab; Millard; Salt Lake; Sanpete; Sevier; Tooele; Uintah; Utah; Wasatch.;
EPSG:2282;EPSG;2282;Projected Coordinate Reference System;NAD83 / Utah South (ft);Lambert Conic Conformal (2SP);United States (USA) - Utah - counties of Beaver; Garfield; Iron; Kane; Piute; San Juan; Washington; Wayne.;
EPSG:2283;EPSG;2283;Projected Coordinate Reference System;NAD83 / Virginia North (ftUS);Lambert Conic Conformal (2SP);United States (USA) - Virginia - counties of Arlington; Augusta; Bath; Caroline; Clarke; Culpeper; Fairfax; Fauquier; Frederick; Greene; Highland; King George; Loudoun; Madison; Orange; Page; Prince William; Rappahannock; Rockingham; Shenandoah; Spotsylvania; Stafford; Warren; Westmoreland.;
EPSG:2284;EPSG;2284;Projected Coordinate Reference System;NAD83 / Virginia South (ftUS);Lambert Conic Conformal (2SP);United States (USA) - Virginia - counties of Accomack; Albemarle; Alleghany; Amelia; Amherst; Appomattox; Bedford; Bland; Botetourt; Bristol; Brunswick; Buchanan; Buckingham; Campbell; Carroll; Charles City; Charlotte; Chesapeake; Chesterfield; Colonial Heights; Craig; Cumberland; Dickenson; Dinwiddie; Essex; Floyd; Fluvanna; Franklin; Giles; Gloucester; Goochland; Grayson; Greensville; Halifax; Hampton; Hanover; Henrico; Henry; Isle of Wight; James City; King and Queen; King William; Lancaster; Lee; Louisa; Lunenburg; Lynchburg; Mathews; Mecklenburg; Middlesex; Montgomery; Nelson; New Kent; Newport News; Norfolk; Northampton; Northumberland; Norton; Nottoway; Patrick; Petersburg; Pittsylvania; Portsmouth; Powhatan; Prince Edward; Prince George; Pulaski; Richmond; Roanoke; Rockbridge; Russell; Scott; Smyth; Southampton; Suffolk; Surry; Sussex; Tazewell; Washington; Wise; Wythe; York.;
EPSG:2285;EPSG;2285;Projected Coordinate Reference System;NAD83 / Washington North (ftUS);Lambert Conic Conformal (2SP);United States (USA) - Washington - counties of Chelan; Clallam; Douglas; Ferry; Grant north of approximately 47°30'N; Island; Jefferson; King; Kitsap; Lincoln; Okanogan; Pend Oreille; San Juan; Skagit; Snohomish; Spokane; Stevens; Whatcom.;
EPSG:2286;EPSG;2286;Projected Coordinate Reference System;NAD83 / Washington South (ftUS);Lambert Conic Conformal (2SP);United States (USA) - Washington - counties of Adams; Asotin; Benton; Clark; Columbia; Cowlitz; Franklin; Garfield; Grant south of approximately 47°30'N; Grays Harbor; Kittitas; Klickitat; Lewis; Mason; Pacific; Pierce; Skamania; Thurston; Wahkiakum; Walla Walla; Whitman; Yakima.;
EPSG:2287;EPSG;2287;Projected Coordinate Reference System;NAD83 / Wisconsin North (ftUS);Lambert Conic Conformal (2SP);United States (USA) - Wisconsin - counties of Ashland; Bayfield; Burnett; Douglas; Florence; Forest; Iron; Oneida; Price; Sawyer; Vilas; Washburn.;
EPSG:2288;EPSG;2288;Projected Coordinate Reference System;NAD83 / Wisconsin Central (ftUS);Lambert Conic Conformal (2SP);United States (USA) - Wisconsin - counties of Barron; Brown; Buffalo; Chippewa; Clark; Door; Dunn; Eau Claire; Jackson; Kewaunee; Langlade; Lincoln; Marathon; Marinette; Menominee; Oconto; Outagamie; Pepin; Pierce; Polk; Portage; Rusk; Shawano; St Croix; Taylor; Trempealeau; Waupaca; Wood.;
EPSG:2289;EPSG;2289;Projected Coordinate Reference System;NAD83 / Wisconsin South (ftUS);Lambert Conic Conformal (2SP);United States (USA) - Wisconsin - counties of Adams; Calumet; Columbia; Crawford; Dane; Dodge; Fond Du Lac; Grant; Green; Green Lake; Iowa; Jefferson; Juneau; Kenosha; La Crosse; Lafayette; Manitowoc; Marquette; Milwaukee; Monroe; Ozaukee; Racine; Richland; Rock; Sauk; Sheboygan; Vernon; Walworth; Washington; Waukesha; Waushara; Winnebago.;
EPSG:2290;EPSG;2290;Projected Coordinate Reference System;ATS77 / Prince Edward Isl. Stereographic (ATS77);Oblique Stereographic;Canada - Prince Edward Island.;
EPSG:2294;EPSG;2294;Projected Coordinate Reference System;ATS77 / MTM Nova Scotia zone 4;Transverse Mercator;Canada - Nova Scotia - east of 63°W.;
EPSG:2295;EPSG;2295;Projected Coordinate Reference System;ATS77 / MTM Nova Scotia zone 5;Transverse Mercator;Canada - Nova Scotia - west of 63°W.;
EPSG:2296;EPSG;2296;Projected Coordinate Reference System;Ammassalik 1958 / Greenland zone 7 east;Lambert Conic Conformal (West Orientated);Greenland - Ammassalik area onshore.;
EPSG:2299;EPSG;2299;Projected Coordinate Reference System;Qornoq 1927 / Greenland zone 2 west;Lambert Conic Conformal (West Orientated);Greenland - west coast onshore - between 78°N and 79°N.;
EPSG:22991;EPSG;22991;Projected Coordinate Reference System;Egypt 1907 / Blue Belt;Transverse Mercator;Egypt - east of 33°E - onshore plus offshore Gulf of Suez.;
EPSG:22992;EPSG;22992;Projected Coordinate Reference System;Egypt 1907 / Red Belt;Transverse Mercator;Egypt - onshore between 29°E and 33°E, offshore Mediterranean east of 29°E and offshore Gulf of Suez.;
EPSG:22993;EPSG;22993;Projected Coordinate Reference System;Egypt 1907 / Purple Belt;Transverse Mercator;Egypt - onshore west of 29°E and north of approximately 28°11'N.;
EPSG:22994;EPSG;22994;Projected Coordinate Reference System;Egypt 1907 / Extended Purple Belt;Transverse Mercator;Egypt - west of 29°E; south of approximately 28°11'N.;
EPSG:2301;EPSG;2301;Projected Coordinate Reference System;Qornoq 1927 / Greenland zone 3 west;Lambert Conic Conformal (West Orientated);Greenland - west coast - between 75°N and 78°N.;
EPSG:23028;EPSG;23028;Projected Coordinate Reference System;ED50 / UTM zone 28N;Transverse Mercator;Europe - between 18°W and 12°W - Ireland offshore.;
EPSG:23029;EPSG;23029;Projected Coordinate Reference System;ED50 / UTM zone 29N;Transverse Mercator;Europe - between 12°W and 6°W - Faroe Islands - onshore; Spain - mainland onshore; Ireland offshore.;
EPSG:2303;EPSG;2303;Projected Coordinate Reference System;Qornoq 1927 / Greenland zone 4 west;Lambert Conic Conformal (West Orientated);Greenland - west coast onshore - between 72°N and 75°N.;
EPSG:23030;EPSG;23030;Projected Coordinate Reference System;ED50 / UTM zone 30N;Transverse Mercator;Europe - between 6°W and 0°W - Channel Islands (Jersey, Guernsey); France offshore; Gibraltar; Ireland offshore; Norway including Svalbard - offshore; Spain - onshore; United Kingdom - UKCS offshore.;
EPSG:23031;EPSG;23031;Projected Coordinate Reference System;ED50 / UTM zone 31N;Transverse Mercator;Europe - between 0°E and 6°E - Andorra; Denmark (North Sea); Germany offshore; Netherlands offshore; Norway including Svalbard - onshore and offshore; Spain - onshore (mainland and Balearic Islands); United Kingdom (UKCS) offshore.;
EPSG:23032;EPSG;23032;Projected Coordinate Reference System;ED50 / UTM zone 32N;Transverse Mercator;Europe - between 6°E and 12°E - Denmark - onshore and offshore; France - offshore; Germany offshore; Italy - onshore and offshore; Netherlands offshore; Norway including Svalbard - onshore and offshore.;
EPSG:23033;EPSG;23033;Projected Coordinate Reference System;ED50 / UTM zone 33N;Transverse Mercator;Europe - between 12°E and 18°E onshore and offshore - Denmark (including Bornholm); Italy including San Marino and Vatican City State; Malta; Norway including Svalbard.;
EPSG:23034;EPSG;23034;Projected Coordinate Reference System;ED50 / UTM zone 34N;Transverse Mercator;Europe - between 18°E and 24°E - Greece - offshore; Italy - onshore and offshore; Norway including Svalbard - onshore and offshore.;
EPSG:23035;EPSG;23035;Projected Coordinate Reference System;ED50 / UTM zone 35N;Transverse Mercator;Europe - between 24°E and 30°E - Greece - offshore; Norway including Svalbard - onshore and offshore; Türkiye (Turkey) - onshore and offshore. Egypt - Western Desert.;
EPSG:23036;EPSG;23036;Projected Coordinate Reference System;ED50 / UTM zone 36N;Transverse Mercator;Europe - between 30°E and 36°E - Israel - offshore; Jordan; Norway including Svalbard - onshore and offshore; Türkiye (Turkey) - onshore and offshore.;
EPSG:23037;EPSG;23037;Projected Coordinate Reference System;ED50 / UTM zone 37N;Transverse Mercator;Europe - between 36°E and 42°E - Jordan; Norway including Svalbard - offshore; Türkiye (Turkey) - onshore and offshore.;
EPSG:23038;EPSG;23038;Projected Coordinate Reference System;ED50 / UTM zone 38N;Transverse Mercator;Europe - between 42°E and 48°E - Türkiye (Turkey).;
EPSG:2304;EPSG;2304;Projected Coordinate Reference System;Qornoq 1927 / Greenland zone 5 west;Lambert Conic Conformal (West Orientated);Greenland - west coast onshore - between 69°N and 72°N.;
EPSG:2305;EPSG;2305;Projected Coordinate Reference System;Qornoq 1927 / Greenland zone 6 west;Lambert Conic Conformal (West Orientated);Greenland - west coast onshore - between 66°N and 69°N.;
